openalex_id,display_name,shared_paper_count,seed_connection_count,connected_seed_professor_ids,institutions,country_codes,korea_affiliated,review_priority,example_work,review_status
A5073782731,Ju Hyun Sung,1,1,P0012,,,no,1,Estimation of Measurement Uncertainty in Aflatoxin B1 Analysis in peanut Butter by HPLC,out_of_scope
A5109260928,Sang Yub Kim,1,1,P0012,,,no,1,Estimation of Measurement Uncertainty in Aflatoxin B1 Analysis in peanut Butter by HPLC,out_of_scope
A5111628916,Young Mi Jang,1,1,P0012,,,no,1,Estimation of Measurement Uncertainty in Aflatoxin B1 Analysis in peanut Butter by HPLC,out_of_scope
A5051910610,Chan Soon Kang,1,1,P0012,,,no,1,Estimation of Measurement Uncertainty in Aflatoxin B1 Analysis in peanut Butter by HPLC,out_of_scope
A5006905306,Sungim Im,1,1,P0012,,,no,1,[P2-44] Mercury Contents in Kimchi and Pickle Products,out_of_scope
A5100606357,Jin‐Wook Jang,1,1,P0012,,,no,1,[P2-44] Mercury Contents in Kimchi and Pickle Products,out_of_scope
A5112231711,Kwangsoo Lee,1,1,P0012,,,no,1,[P2-44] Mercury Contents in Kimchi and Pickle Products,out_of_scope
A5013390754,Ryunkyung Lee,1,1,P0012,,,no,1,[P2-44] Mercury Contents in Kimchi and Pickle Products,out_of_scope
A5010288097,Hyuna Kim,1,1,P0012,,,no,1,[P2-44] Mercury Contents in Kimchi and Pickle Products,out_of_scope
A5039910477,Miwha Parka,1,1,P0012,,,no,1,[P2-44] Mercury Contents in Kimchi and Pickle Products,out_of_scope
A5068497232,Yong Seok Ko,1,1,P0012,,,no,1,[P2-44] Mercury Contents in Kimchi and Pickle Products,out_of_scope
A5077362616,Daebyeong Kim,1,1,P0012,,,no,1,[P2-44] Mercury Contents in Kimchi and Pickle Products,out_of_scope
A5028656378,Jin Gook Kim,1,1,P0012,,,no,1,Fruit Quality of Kiwifruit cv. Goldrush as Affected by Defoliation during Summer,out_of_scope
A5101858278,Yong Bok Lee,1,1,P0012,,,no,1,Fruit Quality of Kiwifruit cv. Goldrush as Affected by Defoliation during Summer,out_of_scope
A5112931591,Dae-Geun Oh,1,1,P0012,,,no,1,Isolation of Anticancer Substances from Roots of Peucedanum japonicum Thunb,out_of_scope
A5018996709,Sung-Im Im,1,1,P0012,,,no,1,[P2-27] The Monitoring of Methylmercury in Abyssal Fish Species by GC-ECD,out_of_scope
A5018730763,Kwang-Soo Lee,1,1,P0012,,,no,1,[P2-27] The Monitoring of Methylmercury in Abyssal Fish Species by GC-ECD,out_of_scope
A5075804363,Hyun-A Kim,1,1,P0012,,,no,1,[P2-27] The Monitoring of Methylmercury in Abyssal Fish Species by GC-ECD,out_of_scope
A5080617647,Ryun-Kyung Lee,1,1,P0012,,,no,1,[P2-27] The Monitoring of Methylmercury in Abyssal Fish Species by GC-ECD,out_of_scope
A5100741355,Miok Kim,1,1,P0012,,,no,1,[P2-27] The Monitoring of Methylmercury in Abyssal Fish Species by GC-ECD,out_of_scope
A5100671543,So-Hee Kim,1,1,P0012,,,no,1,[P2-27] The Monitoring of Methylmercury in Abyssal Fish Species by GC-ECD,out_of_scope
A5045627363,Bo Yeon Oh,1,1,P0012,,,no,1,A Study on the Technology Development of Early Seed Sprouting of Polygonatum odoratum var. Pluriflorum,out_of_scope
A5052981650,Mee Sun Kim,1,1,P0012,,,no,1,A Study on the Technology Development of Early Seed Sprouting of Polygonatum odoratum var. Pluriflorum,out_of_scope
A5054754686,Kong-Ho Kim,1,1,P0012,,,no,1,Chloroplast Inheritance Patterns in Actinidia Hybrids Using SSCP Analysis,out_of_scope
A5067201929,Hyeog-Mo Kwon,1,1,P0012,,,no,1,Chloroplast Inheritance Patterns in Actinidia Hybrids Using SSCP Analysis,out_of_scope
A5056843746,김동민,1,1,P0012,,,no,1,PM-MAC : An Efficient MAC Protocol for Periodic Traffic Monitoring In Wireless Sensor Networks,out_of_scope
A5058016895,Seung Jong Jeon,1,1,P0012,,,no,1,The Traits of Yard Long Bean (Vigna sesquipedalis) in the Unheated Plastic Greenhouse in Jeju Island,out_of_scope
A5026104063,Kong Ho Kim,1,1,P0012,,,no,1,A Study on Forcing Seed Germinations of Ilex rotunda Thunb,out_of_scope
A5109518017,Kyung Hwan Moon,1,1,P0012,,,no,1,Effects of Light Intensity on the Growth Characteristics of Trachelospermum asiaticum var. intermedium Nakai and Piper kadzura Ohwi,out_of_scope
A5083275946,In Chang Son,1,1,P0012,,,no,1,Effects of Light Intensity on the Growth Characteristics of Trachelospermum asiaticum var. intermedium Nakai and Piper kadzura Ohwi,out_of_scope
A5110607749,Young Eel Moon,1,1,P0012,,,no,1,Effects of Light Intensity on the Growth Characteristics of Trachelospermum asiaticum var. intermedium Nakai and Piper kadzura Ohwi,out_of_scope
A5082343936,Joon Suk Lee,1,1,P0012,,,no,1,Fabrication of Antistatic Fabrics Using Electron Beam Irradiation,out_of_scope
A5052774436,Seong Min Song,1,1,P0012,,,no,1,Pesticide Residue Monitoring in Agricultural Products using GC-MS/MS,out_of_scope
A5109851606,Ki Sung Kwon,1,1,P0012,,,no,1,Pesticide Residue Monitoring in Agricultural Products using GC-MS/MS,out_of_scope
A5045275593,Se Ra Won,1,1,P0012,,,no,1,Pesticide Residue Monitoring in Commercial Agricultural Products by LC-MS/MS,out_of_scope
A5018432956,Yun Kang,1,1,P0012,,,no,1,Pesticide Residue Monitoring in Commercial Agricultural Products by LC-MS/MS,out_of_scope
A5088025407,Do Hyeong Kim,1,1,P0012,,,no,1,Pesticide Residue Monitoring in Commercial Agricultural Products by LC-MS/MS,out_of_scope
A5085507689,Ho Won Chang,1,1,P0012,,,no,1,Pesticide Residue Monitoring in Commercial Agricultural Products by LC-MS/MS,out_of_scope
A5089847954,Seung Ho Woo,1,1,P0012,,,no,1,Pesticide Residue Monitoring in Commercial Agricultural Products by LC-MS/MS,out_of_scope
A5064116218,Dong Eon Kim,1,1,P0012,,,no,1,Pesticide Residue Monitoring in Commercial Agricultural Products by LC-MS/MS,out_of_scope
A5049120147,Il Yong Jung,1,1,P0012,,,no,1,Pesticide Residue Monitoring in Commercial Agricultural Products by LC-MS/MS,out_of_scope
A5075018015,Sang Yub Kim,1,1,P0012,,,no,1,Pesticide Residue Monitoring in Commercial Agricultural Products by LC-MS/MS,out_of_scope
A5072623122,Jae I Kim,1,1,P0012,,,no,1,Pesticide Residue Monitoring in Commercial Agricultural Products by LC-MS/MS,out_of_scope
A5100996411,Hae Seong Yoon,1,1,P0012,,,no,1,Pesticide Residue Monitoring in Commercial Agricultural Products by LC-MS/MS,out_of_scope
A5102013521,Ju Young Park,1,1,P0012,,,no,1,Pesticide Residue Monitoring in Commercial Agricultural Products by LC-MS/MS,out_of_scope
A5017252600,Woo Seong Kim,1,1,P0012,,,no,1,Pesticide Residue Monitoring in Commercial Agricultural Products by LC-MS/MS,out_of_scope
A5071968133,Jemin Yoo,1,1,P0012,,,no,1,Cloning and Characterization of UDP-glycosyltransferase (UGT) Genes Related to Saponin Biosynthesis from Platycodon grandiflorum,out_of_scope
A5004461719,Chang Pyo Hong,1,1,P0012,,,no,1,Cloning and Characterization of UDP-glycosyltransferase (UGT) Genes Related to Saponin Biosynthesis from Platycodon grandiflorum,out_of_scope
A5066284917,김중재,1,1,P0012,,,no,1,무선 센서 네트워크에서 에너지 효율적이고 멀티미디어 트래픽에 적합한 MAC 프로토콜,out_of_scope
A5000221042,Seok Yeop Gang,1,1,P0012,,,no,1,A Study on The Development of Wireless LAN Modem Using Frequency Hopping Spread Spectrum at 2.4GHz ISM band,out_of_scope
A5022231340,Hyo Dal Park,1,1,P0012,,,no,1,A Study on The Development of Wireless LAN Modem Using Frequency Hopping Spread Spectrum at 2.4GHz ISM band,out_of_scope
A5002057365,Doo Gyeong Moon,1,1,P0012,,,no,1,Change of Fruit Characteristics and Prediction of Soluble Solids Content of Ripe Fruit of ‘Jecy Gold’ Kiwifruit(Actinidia chinensis Planch.),out_of_scope
A5102293194,Seung Yeop Song,1,1,P0012,,,no,1,Change of Fruit Characteristics and Prediction of Soluble Solids Content of Ripe Fruit of ‘Jecy Gold’ Kiwifruit(Actinidia chinensis Planch.),out_of_scope
A5032482523,Han‐Yong Jeon,1,1,P0012,,,no,1,Assessment of Long-Term Stability of Geosynthetic Reinforcement Materials by Reduction Factors,out_of_scope
A5089608835,Mun-Sung Mok,1,1,P0012,,,no,1,Assessment of Long-Term Stability of Geosynthetic Reinforcement Materials by Reduction Factors,out_of_scope
A5107063685,Seong‐Ho Cho,1,1,P0012,,,no,1,Assessment of Long-Term Stability of Geosynthetic Reinforcement Materials by Reduction Factors,out_of_scope
A5080349608,Dong-hwan Cha,1,1,P0012,,,no,1,Assessment of Long-Term Stability of Geosynthetic Reinforcement Materials by Reduction Factors,out_of_scope
A5060132107,Ju-Hwan Ahn,1,1,P0012,,,no,1,Assessment of Long-Term Stability of Geosynthetic Reinforcement Materials by Reduction Factors,out_of_scope
A5112021464,Jeong Seok Ha,1,1,P0012,,,no,1,감국 삽수 발근 촉진을 위한 유묘 생산기술 연구,out_of_scope
A5056671282,Keyng Lag Choi,1,1,P0012,,,no,1,감국 삽수 발근 촉진을 위한 유묘 생산기술 연구,out_of_scope
A5044191307,Hyengn Park,1,1,P0012,,,no,1,감국 삽수 발근 촉진을 위한 유묘 생산기술 연구,out_of_scope
A5005757532,Man Bae Kim,1,1,P0012,,,no,1,감국 삽수 발근 촉진을 위한 유묘 생산기술 연구,out_of_scope
A5111442723,Sang Dae Lee,1,1,P0012,,,no,1,감국 삽수 발근 촉진을 위한 유묘 생산기술 연구,out_of_scope
A5013035273,김영록,1,1,P0012,,,no,1,울산 지역 소아청소년과 및 이비인후과에서의 항염증제 처방 형태 분석,out_of_scope
A5088989034,황재윤,1,1,P0012,,,no,1,울산 지역 소아청소년과 및 이비인후과에서의 항염증제 처방 형태 분석,out_of_scope
A5031860078,장현욱,1,1,P0012,,,no,1,울산 지역 소아청소년과 및 이비인후과에서의 항염증제 처방 형태 분석,out_of_scope
A5075169221,Nam Doo Hyun,1,1,P0012,,,no,1,울산 지역 소아청소년과 및 이비인후과에서의 항염증제 처방 형태 분석,out_of_scope
A5100655391,Kihwan Kim,1,1,P0012,,,no,1,The suggestion of tunneling information and detail requirements for EPB shield machine design,out_of_scope
A5037362500,Kim Hyouk,1,1,P0012,,,no,1,The suggestion of tunneling information and detail requirements for EPB shield machine design,out_of_scope
A5048276549,Si-On Kang,1,1,P0012,,,no,1,The suggestion of tunneling information and detail requirements for EPB shield machine design,out_of_scope
A5053823784,Cheol-Hwa Mun,1,1,P0012,,,no,1,The suggestion of tunneling information and detail requirements for EPB shield machine design,out_of_scope
A5102385535,Sangho Yu,1,1,P0012,,,no,1,The Strategic Classification of Program Providers With a Focus on the Classification Criteria and Performance Differences,out_of_scope
A5102414891,Dokyung Kim,1,1,P0012,,,no,1,Factors affecting the continuance intention to use Intelligent Personal Assistant of smartphone for driving assistant services,out_of_scope
A5010435582,Sung‐Hoon Jo,1,1,P0012,Framingham State University,US,no,1,The Reduction Effect of Low Molecular Weight Chitosan Oligosaccharide (GO2KA1) on Postprandial Blood Glucose Levels in Healthy Individuals,out_of_scope
A5077638359,Emmanouil Apostolidis,1,1,P0012,Framingham State University,US,no,1,The Reduction Effect of Low Molecular Weight Chitosan Oligosaccharide (GO2KA1) on Postprandial Blood Glucose Levels in Healthy Individuals,out_of_scope
A5072262717,Young‐Cheul Kim,1,1,P0012,University of Massachusetts Amherst,US,no,1,The Reduction Effect of Low Molecular Weight Chitosan Oligosaccharide (GO2KA1) on Postprandial Blood Glucose Levels in Healthy Individuals,out_of_scope
A5035030255,Sangik Park,1,1,P0012,,,no,1,3가지 당귀속 식물을 구분하는 엽록체 SSR Marker의 개발,out_of_scope
A5112667650,Kyoung-Jae Chung,1,1,P0012,,,no,1,A New Method for Mass Separation of Radioactive Waste using Magnetic Nozzle,out_of_scope
A5044416215,June Young Kim,1,1,P0012,,,no,1,A New Method for Mass Separation of Radioactive Waste using Magnetic Nozzle,out_of_scope
A5111704633,Koo Soon Chung,1,1,P0012,,,no,1,A New Method for Mass Separation of Radioactive Waste using Magnetic Nozzle,out_of_scope
A5107959772,Dwarika Prasad,1,1,P0012,Himalayan University; Rai University; Shri Guru Ram Rai University,IN,no,1,Eco-waste as a corrosion inhibitor,out_of_scope
A5081177696,Jae-Woong Bak,1,1,P0012,,,no,1,The influence of Zn nanoparticle treatment on the stress corrosion cracking resistance of the 304 stainless steel,out_of_scope
A5066521067,Na‐Young Ro,1,1,P0012,,,no,1,P-231 Glycosidase Inhibitors of Polyphenols from Roots of Sophora flavescens Aiton,out_of_scope
A5047751298,Doo-Young Moon,1,1,P0012,,,no,1,P-231 Glycosidase Inhibitors of Polyphenols from Roots of Sophora flavescens Aiton,out_of_scope
A5047720088,Um Yeong-Cheol,1,1,P0012,,,no,1,P-231 Glycosidase Inhibitors of Polyphenols from Roots of Sophora flavescens Aiton,out_of_scope
A5045915692,Min-Ho Ryu,1,1,P0012,,,no,1,Life Course Events Measure,out_of_scope
A5000382742,Euehun Lee,1,1,P0012,,,no,1,Life Course Events Measure,out_of_scope
A5061985599,Jung-hee Hyun,1,1,P0012,International Institute for Applied Systems Analysis,AT,no,1,A decision support tool for evaluating the Ecological mitigation measures based on optimization algorithms,out_of_scope
A5057883377,Abdullahi Olawale Adebayo,1,1,P0012,,,no,1,List of contributors,out_of_scope
A5052561040,Adeolu Adesoji Adediran,1,1,P0012,,,no,1,List of contributors,out_of_scope
A5035080554,Abolanle S. Adekunle,1,1,P0012,,,no,1,List of contributors,out_of_scope
A5000198390,Olanrewaju Seun Adesina,1,1,P0012,,,no,1,List of contributors,out_of_scope
A5055244783,Olawale Olarewaju Ajibola,1,1,P0012,,,no,1,List of contributors,out_of_scope
A5043342010,Farhat Aisha Ansari,1,1,P0012,,,no,1,List of contributors,out_of_scope
A5063376424,Afroz Aslam,1,1,P0012,,,no,1,List of contributors,out_of_scope
A5005790722,Ruby Aslam,1,1,P0012,,,no,1,List of contributors,out_of_scope
A5072706777,Mojtaba Bagherzadeh,1,1,P0012,,,no,1,List of contributors,out_of_scope
A5014941782,Priyabrata Banerjee,1,1,P0012,,,no,1,List of contributors,out_of_scope
A5050882098,Dheeraj Singh Chauhan,1,1,P0012,,,no,1,List of contributors,out_of_scope
A5008703815,Lakha V. Chopda,1,1,P0012,,,no,1,List of contributors,out_of_scope
A5071937547,Pragnesh N. Dave,1,1,P0012,,,no,1,List of contributors,out_of_scope
A5003466937,Manoj Dhameja,1,1,P0012,,,no,1,List of contributors,out_of_scope
A5087258049,Francis O. Edoziuno,1,1,P0012,,,no,1,List of contributors,out_of_scope
A5035022496,Kimia Ellioun,1,1,P0012,,,no,1,List of contributors,out_of_scope
A5097501854,Saheed E. Elugoke,1,1,P0012,,,no,1,List of contributors,out_of_scope
A5005737462,Oluwasegun Eso Falodun,1,1,P0012,,,no,1,List of contributors,out_of_scope
A5038210367,OMOLOLA  ESTHER FAYEMI,1,1,P0012,,,no,1,List of contributors,out_of_scope
A5045843164,Richika Ganjoo,1,1,P0012,,,no,1,List of contributors,out_of_scope
A5059484785,Zahra Shams Ghahfarokhi,1,1,P0012,,,no,1,List of contributors,out_of_scope
A5017319940,Dhriti Sundar Ghosh,1,1,P0012,,,no,1,List of contributors,out_of_scope
A5097632124,S. Mohammed Ghouse,1,1,P0012,,,no,1,List of contributors,out_of_scope
A5109722078,B. Gopal Krishna,1,1,P0012,,,no,1,List of contributors,out_of_scope
A5051500634,Preeti Gupta,1,1,P0012,,,no,1,List of contributors,out_of_scope
A5100413063,S.B. Hassan,1,1,P0012,,,no,1,List of contributors,out_of_scope
A5007680672,Harish Hirani,1,1,P0012,,,no,1,List of contributors,out_of_scope
A5015447573,Yolande Openda Ikala,1,1,P0012,,,no,1,List of contributors,out_of_scope
A5027048459,Tien‐Chien Jen,1,1,P0012,,,no,1,List of contributors,out_of_scope
A5109376043,Kaya Savas,1,1,P0012,,,no,1,List of contributors,out_of_scope
A5085929158,Asma Khurshid,1,1,P0012,,,no,1,List of contributors,out_of_scope
A5023158946,Funsho Olaitan Kolawole,1,1,P0012,,,no,1,List of contributors,out_of_scope
A5005196723,Shola Kolade Kolawole,1,1,P0012,,,no,1,List of contributors,out_of_scope
A5031271707,Hariom Kumar,1,1,P0012,,,no,1,List of contributors,out_of_scope
A5104313001,Yupeng Liu,1,1,P0012,,,no,1,List of contributors,out_of_scope
A5059657795,Manisha Malviya,1,1,P0012,,,no,1,List of contributors,out_of_scope
A5066074811,Sukdeb Mandal,1,1,P0012,,,no,1,List of contributors,out_of_scope
A5097553838,Precious C. Mbah,1,1,P0012,,,no,1,List of contributors,out_of_scope
A5062289437,Mohammad Mobin,1,1,P0012,,,no,1,List of contributors,out_of_scope
A5041658516,Manilal Murmu,1,1,P0012,,,no,1,List of contributors,out_of_scope
A5097579957,Fredrick M. Mwema,1,1,P0012,,,no,1,List of contributors,out_of_scope
A5004344304,Nnaemeka J.N. Nnaji,1,1,P0012,,,no,1,List of contributors,out_of_scope
A5028464873,Peyman Malek Mohammadi Nouri,1,1,P0012,,,no,1,List of contributors,out_of_scope
A5004806363,Cynthia C. Nwaeju,1,1,P0012,,,no,1,List of contributors,out_of_scope
A5097501857,Tebello Nyokong,1,1,P0012,,,no,1,List of contributors,out_of_scope
A5057033101,Makanjuola Oki,1,1,P0012,,,no,1,List of contributors,out_of_scope
A5005539300,Lukman Olawale Olasunkanmi,1,1,P0012,,,no,1,List of contributors,out_of_scope
A5097604349,Bayode Julius Olorunfemi,1,1,P0012,,,no,1,List of contributors,out_of_scope
A5055054659,Felix Adebayo Owa,1,1,P0012,,,no,1,List of contributors,out_of_scope
A5102055442,Mosarrat Parveen,1,1,P0012,,,no,1,List of contributors,out_of_scope
A5017162442,Ilangovan Pugazhenthi,1,1,P0012,,,no,1,List of contributors,out_of_scope
A5077000668,M.A. Quraishi,1,1,P0012,,,no,1,List of contributors,out_of_scope
